decision_id,option,status,token_status
Sweden_20,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Sweden_21,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_22,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_23,PATIENTS,DISCUSSED,KNOWN
Sweden_26,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_24,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_27,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_30,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Sweden_31,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Sweden_33,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_29,NONE_MENTIONED,MIXED_CONTRADICTORY,KNOWN
Sweden_29,NOT_DISCUSSED,MIXED_CONTRADICTORY,KNOWN
Sweden_32,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_36,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_34,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_35,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_37,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_38,ELDERLY,DISCUSSED,KNOWN
Sweden_40,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_41,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Sweden_39,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Sweden_44,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_42,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Sweden_43,PATIENTS,DISCUSSED,KNOWN
Sweden_46,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Sweden_45,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_47,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_48,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_49,CHILDREN,DISCUSSED,KNOWN
Sweden_49,PATIENTS,DISCUSSED,KNOWN
Sweden_50,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_1,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_54,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_57,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_52,PATIENTS,DISCUSSED,KNOWN
Sweden_51,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Sweden_53,PATIENTS,DISCUSSED,KNOWN
Spain_3,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_2,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_4,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_6,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_5,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_7,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_8,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_9,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_10,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_12,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_11,PATIENTS,DISCUSSED,KNOWN
Spain_15,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_13,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_16,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_14,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_17,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_18,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_19,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_20,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_21,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_22,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_23,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_25,EMPLOYEES,DISCUSSED,KNOWN
Spain_24,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_26,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_27,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_28,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_30,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_32,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_29,CHILDREN,DISCUSSED,KNOWN
Spain_31,CHILDREN,DISCUSSED,KNOWN
Spain_33,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_35,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_34,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_36,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_38,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_40,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_41,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_37,EMPLOYEES,DISCUSSED,KNOWN
Spain_42,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_43,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_45,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_47,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_48,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_51,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_49,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_46,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_52,CHILDREN,DISCUSSED,KNOWN
Spain_50,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_53,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_56,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_55,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_54,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_57,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_58,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_59,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_61,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_60,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_62,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_63,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_64,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_65,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_66,EMPLOYEES,DISCUSSED,KNOWN
Spain_67,CHILDREN,DISCUSSED,KNOWN
Spain_69,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_71,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_70,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_68,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_73,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_74,EMPLOYEES,DISCUSSED,KNOWN
Spain_72,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_77,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_75,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_81,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_78,EMPLOYEES,DISCUSSED,KNOWN
Spain_76,PATIENTS,DISCUSSED,KNOWN
Spain_82,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Spain_80,EMPLOYEES,DISCUSSED,KNOWN
Spain_83,PATIENTS,DISCUSSED,KNOWN
Spain_85,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_84,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_87,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_86,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_88,PATIENTS,DISCUSSED,KNOWN
Spain_91,CHILDREN,DISCUSSED,KNOWN
Spain_93,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_89,EMPLOYEES,DISCUSSED,KNOWN
Spain_90,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_94,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_95,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_92,PATIENTS,DISCUSSED,KNOWN
Spain_96,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_98,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_99,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_100,EMPLOYEES,DISCUSSED,KNOWN
Spain_97,EMPLOYEES,DISCUSSED,KNOWN
Spain_103,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_102,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_101,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_107,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_105,PATIENTS,DISCUSSED,KNOWN
Spain_105,CHILDREN,DISCUSSED,KNOWN
Spain_106,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_104,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_108,EMPLOYEES,DISCUSSED,KNOWN
Spain_110,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_111,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_109,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_112,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_116,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_117,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_115,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_114,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_119,EMPLOYEES,DISCUSSED,KNOWN
Spain_113,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_118,EMPLOYEES,DISCUSSED,KNOWN
Spain_121,CHILDREN,DISCUSSED,KNOWN
Spain_120,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_122,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_124,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_126,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_125,EMPLOYEES,DISCUSSED,KNOWN
Spain_127,CHILDREN,DISCUSSED,KNOWN
Spain_123,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_130,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_129,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_128,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_133,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_131,EMPLOYEES,DISCUSSED,KNOWN
Spain_132,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_134,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_137,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_135,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_136,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_138,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_139,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_141,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_140,CHILDREN,DISCUSSED,KNOWN
Spain_142,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_143,CHILDREN,DISCUSSED,KNOWN
Spain_144,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_146,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_147,CHILDREN,DISCUSSED,KNOWN
Spain_149,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_151,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_150,EMPLOYEES,DISCUSSED,KNOWN
Spain_152,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_154,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_153,CHILDREN,DISCUSSED,KNOWN
Spain_155,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_156,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_158,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_157,CHILDREN,DISCUSSED,KNOWN
Spain_160,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_159,EMPLOYEES,DISCUSSED,KNOWN
Spain_162,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_161,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_164,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_165,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_163,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_168,EMPLOYEES,DISCUSSED,KNOWN
Spain_169,CHILDREN,DISCUSSED,KNOWN
Spain_166,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_174,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_173,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_171,EMPLOYEES,DISCUSSED,KNOWN
Spain_172,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_179,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_178,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_177,EMPLOYEES,DISCUSSED,KNOWN
Spain_175,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Spain_176,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Spain_181,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_187,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_180,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_182,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_186,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_185,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_188,PATIENTS,DISCUSSED,KNOWN
Spain_189,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_183,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_190,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_191,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_194,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_192,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_193,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_196,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_195,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_200,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_199,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_197,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_198,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_202,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_201,CHILDREN,DISCUSSED,KNOWN
Spain_203,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_206,EMPLOYEES,DISCUSSED,KNOWN
Spain_205,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_204,CHILDREN,DISCUSSED,KNOWN
Spain_208,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_207,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_209,CHILDREN,DISCUSSED,KNOWN
Spain_210,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_212,EMPLOYEES,DISCUSSED,KNOWN
Spain_211,CHILDREN,DISCUSSED,KNOWN
Spain_214,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_215,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_219,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_216,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_217,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Spain_220,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_218,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_221,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_222,FINANCIALLY_VULNERABLE,DISCUSSED,KNOWN
Spain_224,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_225,EMPLOYEES,DISCUSSED,KNOWN
Spain_228,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_227,CHILDREN,DISCUSSED,KNOWN
Spain_226,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_230,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_231,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_232,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_233,EMPLOYEES,DISCUSSED,KNOWN
Spain_235,CHILDREN,DISCUSSED,KNOWN
Spain_237,PATIENTS,DISCUSSED,KNOWN
Spain_240,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_238,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_239,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_236,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_241,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_243,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_242,EMPLOYEES,DISCUSSED,KNOWN
Spain_244,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_245,CHILDREN,DISCUSSED,KNOWN
Spain_247,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_246,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_250,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_248,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_249,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_252,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_251,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_253,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_254,CHILDREN,DISCUSSED,KNOWN
Spain_255,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_259,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_258,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_260,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_256,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_261,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_262,PATIENTS,DISCUSSED,KNOWN
Spain_263,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_264,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_265,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_266,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_267,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_269,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_270,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_268,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_272,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_271,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_273,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_274,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_275,EMPLOYEES,DISCUSSED,KNOWN
Spain_276,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_278,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_280,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_281,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_279,EMPLOYEES,DISCUSSED,KNOWN
Spain_282,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_277,EMPLOYEES,DISCUSSED,KNOWN
Spain_288,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_289,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_283,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_287,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_285,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_296,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_290,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_297,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_291,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_292,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_294,EMPLOYEES,DISCUSSED,KNOWN
Spain_293,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_295,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_298,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_300,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_299,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_303,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_301,PATIENTS,DISCUSSED,KNOWN
Spain_302,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_304,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_305,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_309,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_306,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_312,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_307,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_308,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_311,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_310,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_313,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_314,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_315,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_320,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_318,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_317,NOT_DISCUSSED,NOT_DISCUSSED,KNOWN
Spain_316,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_319,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_321,NONE_MENTIONED,NONE_MENTIONED,KNOWN
Spain_323,EMPLOYEES,DISCUSSED,KNOWN
