decision_id,option,status,token_status
Sweden_40,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_41,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Sweden_39,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_44,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_42,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_43,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_46,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_45,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_47,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Sweden_48,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Sweden_49,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_50,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_1,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Sweden_54,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_57,NO_ISSUES_FOUND,DISCUSSED,KNOWN
Sweden_52,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Sweden_51,DISCUSSED,DISCUSSED,STATUS_ONLY
Sweden_53,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_3,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_2,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_4,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_6,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_5,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_7,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_8,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_9,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_10,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_12,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_11,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_15,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_13,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_16,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_14,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_17,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_18,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_19,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_20,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_21,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_22,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_23,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_25,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_24,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_26,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_27,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_28,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_30,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_32,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_29,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_31,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_33,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_35,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_34,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_36,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_38,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_40,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_41,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_37,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_42,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_43,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_45,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_47,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_48,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_51,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_49,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_46,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_52,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_50,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_53,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_56,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_55,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_54,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_54,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_57,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_58,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_59,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_61,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_60,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_62,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_63,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_64,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_65,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_66,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_67,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_69,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_71,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_70,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_68,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_73,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_74,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_72,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_77,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_75,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_81,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_78,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_76,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_82,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_80,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_83,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_85,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_84,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_87,NO_ISSUES_FOUND,DISCUSSED,KNOWN
Spain_86,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_88,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_91,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_93,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_89,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_90,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_94,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_95,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_92,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_92,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_96,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_98,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_99,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_99,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_100,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_97,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_103,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_102,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_102,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_101,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_107,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_105,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_106,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_104,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_108,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_110,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_111,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_109,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_112,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_116,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_117,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_115,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_114,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_119,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_113,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_118,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_121,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_120,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_122,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_124,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_126,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_125,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_127,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_123,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_130,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_129,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_128,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_133,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_131,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_132,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_134,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_137,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_135,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_136,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_138,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_139,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_141,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_140,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_142,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_143,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_144,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_146,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_147,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_149,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_151,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_150,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_150,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_152,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_154,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_154,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_153,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_155,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_156,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_158,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_157,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_160,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_159,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_162,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_161,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_164,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_164,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_165,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_163,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_168,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_169,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_166,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_174,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_173,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_171,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_172,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_179,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_178,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_177,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_175,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_176,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_181,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_187,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_180,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_182,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_186,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_185,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_188,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_189,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_183,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_190,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_191,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_194,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_192,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_193,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_196,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_195,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_200,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_199,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_197,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_198,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_202,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_201,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_203,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_206,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_205,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_204,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_208,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_207,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_209,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_210,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_212,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_211,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_214,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_215,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_219,NOT_DISCUSSED,DISCUSSED,UNKNOWN
Spain_216,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_217,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_220,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_218,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_221,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_222,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_224,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_225,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_228,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_227,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_226,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_230,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_231,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_232,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_233,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_235,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_237,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_240,NO_ISSUES_FOUND,DISCUSSED,KNOWN
Spain_238,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_239,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_236,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_236,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_241,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_243,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_242,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_244,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_245,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_247,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_246,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_246,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_250,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_248,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_249,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_252,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_252,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_251,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_253,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_254,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_255,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_259,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_258,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_260,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_256,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_261,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_262,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_263,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_264,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_265,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_266,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_267,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_269,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_270,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_268,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_272,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_271,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_273,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_274,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_275,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_276,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_278,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_280,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_281,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_279,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_282,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_277,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_288,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_289,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_283,EXCESSIVE_DELAY,DISCUSSED,KNOWN
Spain_283,INADEQUATE_RESPONSE,DISCUSSED,KNOWN
Spain_287,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_285,DISCUSSED,DISCUSSED,STATUS_ONLY
Spain_296,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_290,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_297,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_291,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_292,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_294,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_293,NOT_APPLICABLE,NOT_APPLICABLE,KNOWN
Spain_295,DISCUSSED,DISCUSSED,STATUS_ONLY
