source_id,target_id,distance,weight,match_rank,match_type,stratum_key,source_country,target_country
Spain_475,Ireland_4,0.0,0.3333333333333333,1,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Spain_475,Ireland_31,0.0,0.3333333333333333,2,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Spain_475,Finland_14,0.0,0.3333333333333333,3,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Ireland_4,Spain_475,0.0,0.3333333333333333,1,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Ireland_4,Ireland_31,0.0,0.3333333333333333,2,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Ireland_4,Finland_14,0.0,0.3333333333333333,3,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Ireland_31,Spain_475,0.0,0.3333333333333333,1,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Ireland_31,Ireland_4,0.0,0.3333333333333333,2,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Ireland_31,Finland_14,0.0,0.3333333333333333,3,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Finland_14,Spain_475,0.0,0.3333333333333333,1,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Finland_14,Ireland_4,0.0,0.3333333333333333,2,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Finland_14,Ireland_31,0.0,0.3333333333333333,3,within,0|0|0|0|0|nan|NA,UNCLEAR,UNCLEAR
Spain_23,Hungary_44,0.0,0.3333333333333333,1,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Spain_23,Greece_12,0.0,0.3333333333333333,2,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Spain_23,Germany_4,0.0,0.3333333333333333,3,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Hungary_44,Spain_23,0.0,0.3333333333333333,1,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Hungary_44,Greece_12,0.0,0.3333333333333333,2,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Hungary_44,Germany_4,0.0,0.3333333333333333,3,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Greece_12,Spain_23,0.0,0.3333333333333333,1,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Greece_12,Hungary_44,0.0,0.3333333333333333,2,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Greece_12,Germany_4,0.0,0.3333333333333333,3,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Germany_4,Spain_23,0.0,0.3333333333333333,1,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Germany_4,Hungary_44,0.0,0.3333333333333333,2,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Germany_4,Greece_12,0.0,0.3333333333333333,3,within,0|0|0|0|NA|nan|NA,UNCLEAR,UNCLEAR
Spain_66,Spain_601,0.13888888888888887,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,ES,ES
Spain_66,Spain_567,0.20833333333333334,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,ES,ES
Spain_66,Spain_386,0.25,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,ES,ES
Spain_386,Spain_601,0.2222222222222222,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,ES,ES
Spain_386,Spain_66,0.25,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,ES,ES
Spain_386,Spain_567,0.2916666666666667,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,ES,ES
Spain_567,Spain_66,0.20833333333333334,0.5,1,within,0|0|0|1|0|nan|NA,ES,ES
Spain_567,Spain_386,0.2916666666666667,0.5,2,within,0|0|0|1|0|nan|NA,ES,ES
Spain_601,Spain_66,0.13888888888888887,0.5,1,within,0|0|0|1|0|nan|NA,ES,ES
Spain_601,Spain_386,0.2222222222222222,0.5,2,within,0|0|0|1|0|nan|NA,ES,ES
Romania_93,Romania_166,0.20833333333333334,0.5,1,within,0|0|0|1|0|nan|NA,RO,RO
Romania_93,Romania_165,0.2222222222222222,0.5,2,within,0|0|0|1|0|nan|NA,RO,RO
Romania_165,Romania_93,0.2222222222222222,0.5,1,within,0|0|0|1|0|nan|NA,RO,RO
Romania_165,Romania_166,0.2638888888888889,0.5,2,within,0|0|0|1|0|nan|NA,RO,RO
Romania_166,Romania_93,0.20833333333333334,0.5,1,within,0|0|0|1|0|nan|NA,RO,RO
Romania_166,Romania_165,0.2638888888888889,0.5,2,within,0|0|0|1|0|nan|NA,RO,RO
Italy_17,Italy_211,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,IT,IT
Italy_17,Italy_249,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,IT,IT
Italy_17,Italy_237,0.2222222222222222,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,IT,IT
Italy_110,Italy_165,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,IT,IT
Italy_110,Italy_237,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,IT,IT
Italy_110,Italy_211,0.2222222222222222,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,IT,IT
Italy_160,Italy_211,0.20833333333333334,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,IT,IT
Italy_160,Italy_249,0.20833333333333334,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,IT,IT
Italy_160,Italy_110,0.2638888888888889,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,IT,IT
Italy_165,Italy_110,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,IT,IT
Italy_165,Italy_211,0.27777777777777773,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,IT,IT
Italy_165,Italy_249,0.27777777777777773,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,IT,IT
Italy_211,Italy_249,0.0,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,IT,IT
Italy_211,Italy_237,0.05555555555555555,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,IT,IT
Italy_211,Italy_17,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,IT,IT
Italy_237,Italy_211,0.05555555555555555,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,IT,IT
Italy_237,Italy_249,0.05555555555555555,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,IT,IT
Italy_237,Italy_110,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,IT,IT
Italy_249,Italy_211,0.0,0.3333333333333333,1,within,0|0|0|1|0|nan|NA,IT,IT
Italy_249,Italy_237,0.05555555555555555,0.3333333333333333,2,within,0|0|0|1|0|nan|NA,IT,IT
Italy_249,Italy_17,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|0|nan|NA,IT,IT
Iceland_25,Iceland_92,0.05555555555555555,1.0,1,within,0|0|0|1|0|nan|NA,IS,IS
Iceland_32,Iceland_92,0.2638888888888889,1.0,1,within,0|0|0|1|0|nan|NA,IS,IS
Iceland_92,Iceland_25,0.05555555555555555,0.5,1,within,0|0|0|1|0|nan|NA,IS,IS
Iceland_92,Iceland_32,0.2638888888888889,0.5,2,within,0|0|0|1|0|nan|NA,IS,IS
Spain_132,Spain_454,0.20833333333333334,1.0,1,within,0|0|0|1|NA|nan|J,ES,ES
Spain_454,Spain_132,0.20833333333333334,1.0,1,within,0|0|0|1|NA|nan|J,ES,ES
Romania_68,Romania_110,0.16666666666666666,1.0,1,within,0|0|0|1|NA|nan|J,RO,RO
Romania_110,Romania_68,0.16666666666666666,1.0,1,within,0|0|0|1|NA|nan|J,RO,RO
Italy_15,Italy_45,0.23611111111111108,0.5,1,within,0|0|0|1|NA|nan|J,IT,IT
Italy_15,Italy_305,0.27777777777777773,0.5,2,within,0|0|0|1|NA|nan|J,IT,IT
Italy_45,Italy_15,0.23611111111111108,0.5,1,within,0|0|0|1|NA|nan|J,IT,IT
Italy_45,Italy_305,0.2916666666666667,0.5,2,within,0|0|0|1|NA|nan|J,IT,IT
Italy_301,Italy_305,0.2638888888888889,1.0,1,within,0|0|0|1|NA|nan|J,IT,IT
Italy_305,Italy_301,0.2638888888888889,0.3333333333333333,1,within,0|0|0|1|NA|nan|J,IT,IT
Italy_305,Italy_15,0.27777777777777773,0.3333333333333333,2,within,0|0|0|1|NA|nan|J,IT,IT
Italy_305,Italy_45,0.2916666666666667,0.3333333333333333,3,within,0|0|0|1|NA|nan|J,IT,IT
Italy_43,Italy_163,0.08333333333333333,0.3333333333333333,1,within,0|0|0|1|NA|nan|O,IT,IT
Italy_43,Italy_253,0.08333333333333333,0.3333333333333333,2,within,0|0|0|1|NA|nan|O,IT,IT
Italy_43,Italy_302,0.25,0.3333333333333333,3,within,0|0|0|1|NA|nan|O,IT,IT
Italy_163,Italy_43,0.08333333333333333,0.5,1,within,0|0|0|1|NA|nan|O,IT,IT
Italy_163,Italy_253,0.16666666666666666,0.5,2,within,0|0|0|1|NA|nan|O,IT,IT
Italy_253,Italy_43,0.08333333333333333,0.3333333333333333,1,within,0|0|0|1|NA|nan|O,IT,IT
Italy_253,Italy_163,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|O,IT,IT
Italy_253,Italy_302,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|O,IT,IT
Italy_302,Italy_253,0.16666666666666666,0.5,1,within,0|0|0|1|NA|nan|O,IT,IT
Italy_302,Italy_43,0.25,0.5,2,within,0|0|0|1|NA|nan|O,IT,IT
United Kingdom_53,United Kingdom_52,0.027777777777777776,0.5,1,within,0|0|0|1|NA|nan|NA,GB,GB
United Kingdom_53,United Kingdom_56,0.21825396825396826,0.5,2,within,0|0|0|1|NA|nan|NA,GB,GB
United Kingdom_52,United Kingdom_53,0.027777777777777776,0.5,1,within,0|0|0|1|NA|nan|NA,GB,GB
United Kingdom_52,United Kingdom_56,0.19047619047619047,0.5,2,within,0|0|0|1|NA|nan|NA,GB,GB
United Kingdom_56,United Kingdom_52,0.19047619047619047,0.5,1,within,0|0|0|1|NA|nan|NA,GB,GB
United Kingdom_56,United Kingdom_53,0.21825396825396826,0.5,2,within,0|0|0|1|NA|nan|NA,GB,GB
United Kingdom_61,Greece_77,0.047619047619047616,0.5,1,within,0|0|0|1|NA|nan|NA,UNCLEAR,UNCLEAR
United Kingdom_61,Greece_97,0.047619047619047616,0.5,2,within,0|0|0|1|NA|nan|NA,UNCLEAR,UNCLEAR
Spain_34,Spain_295,0.027777777777777776,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_34,Spain_156,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_34,Spain_136,0.19444444444444445,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_61,Spain_311,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_61,Spain_460,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_61,Spain_569,0.0,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_65,Spain_523,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_65,Spain_495,0.023809523809523808,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_65,Spain_156,0.027777777777777776,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_104,Spain_363,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_104,Spain_61,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_104,Spain_311,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_113,Spain_419,0.047619047619047616,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_113,Spain_423,0.047619047619047616,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_113,Spain_369,0.19047619047619047,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_136,Spain_218,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_136,Spain_34,0.19444444444444445,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_136,Spain_156,0.19444444444444445,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_156,Spain_65,0.027777777777777776,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_156,Spain_523,0.027777777777777776,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_156,Spain_495,0.05158730158730159,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_218,Spain_136,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_218,Spain_34,0.19444444444444445,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_218,Spain_156,0.19444444444444445,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_248,Spain_249,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_248,Spain_308,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_248,Spain_251,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_249,Spain_248,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_249,Spain_308,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_249,Spain_251,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_251,Spain_450,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_251,Spain_451,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_251,Spain_369,0.023809523809523808,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_274,Spain_320,0.0,1.0,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_295,Spain_34,0.027777777777777776,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_295,Spain_65,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_295,Spain_249,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_308,Spain_249,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_308,Spain_248,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_308,Spain_65,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_311,Spain_61,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_311,Spain_460,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_311,Spain_569,0.0,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_320,Spain_274,0.0,1.0,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_316,Spain_248,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_316,Spain_249,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_316,Spain_251,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_334,Spain_519,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_334,Spain_65,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_334,Spain_248,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_341,Spain_61,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_341,Spain_104,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_341,Spain_251,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_357,Spain_561,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_357,Spain_61,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_357,Spain_311,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_363,Spain_104,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_363,Spain_61,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_363,Spain_65,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_369,Spain_251,0.023809523809523808,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_369,Spain_451,0.023809523809523808,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_369,Spain_450,0.023809523809523808,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_400,Spain_61,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_400,Spain_104,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_400,Spain_251,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_419,Spain_423,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_419,Spain_113,0.047619047619047616,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_419,Spain_104,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_423,Spain_419,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_423,Spain_113,0.047619047619047616,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_423,Spain_104,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_435,Spain_61,0.023809523809523808,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_435,Spain_311,0.023809523809523808,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_435,Spain_460,0.023809523809523808,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_451,Spain_251,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_451,Spain_450,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_451,Spain_554,0.023809523809523808,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_450,Spain_251,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_450,Spain_451,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_450,Spain_554,0.023809523809523808,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_460,Spain_61,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_460,Spain_311,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_460,Spain_569,0.0,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_495,Spain_65,0.023809523809523808,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_495,Spain_523,0.023809523809523808,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_495,Spain_156,0.05158730158730159,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_513,Spain_61,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_513,Spain_104,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_513,Spain_251,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_519,Spain_334,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_519,Spain_65,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_519,Spain_248,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_523,Spain_65,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_523,Spain_495,0.023809523809523808,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_523,Spain_156,0.027777777777777776,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_545,Spain_136,0.19444444444444445,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_545,Spain_218,0.19444444444444445,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_545,Spain_156,0.2222222222222222,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_551,Spain_61,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_551,Spain_311,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_551,Spain_460,0.0,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_558,Spain_369,0.12698412698412698,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_558,Spain_251,0.15079365079365079,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_558,Spain_451,0.15079365079365079,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_554,Spain_251,0.023809523809523808,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_554,Spain_451,0.023809523809523808,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_554,Spain_450,0.023809523809523808,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_561,Spain_357,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_561,Spain_61,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_561,Spain_251,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_560,Spain_558,0.21428571428571427,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_560,Spain_113,0.2222222222222222,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_560,Spain_369,0.24603174603174605,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_569,Spain_61,0.0,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_569,Spain_311,0.0,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_569,Spain_460,0.0,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,ES,ES
Spain_580,Spain_513,0.24603174603174605,1.0,1,within,0|0|0|1|NA|nan|NA,ES,ES
Romania_4,Romania_37,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_4,Romania_43,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_4,Romania_95,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_3,Romania_10,0.21825396825396826,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_3,Romania_142,0.21825396825396826,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_3,Romania_122,0.2222222222222222,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_10,Romania_73,0.19047619047619047,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_10,Romania_3,0.21825396825396826,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_10,Romania_172,0.21825396825396826,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_20,Romania_155,0.07142857142857142,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_20,Romania_40,0.19444444444444445,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_20,Romania_92,0.21825396825396826,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_21,Romania_40,0.05158730158730159,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_21,Romania_61,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_21,Romania_95,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_37,Romania_122,0.05555555555555555,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_37,Romania_146,0.05555555555555555,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_37,Romania_43,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_38,Romania_107,0.2222222222222222,1.0,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_43,Romania_4,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_43,Romania_37,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_43,Romania_92,0.19444444444444445,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_40,Romania_21,0.05158730158730159,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_40,Romania_71,0.19047619047619047,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_40,Romania_92,0.19047619047619047,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_46,Romania_155,0.16666666666666666,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_46,Romania_20,0.2380952380952381,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_46,Romania_153,0.2698412698412698,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_61,Romania_71,0.027777777777777776,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_61,Romania_21,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_61,Romania_99,0.16666666666666666,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_67,Romania_155,0.24603174603174605,1.0,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_69,Romania_172,0.19444444444444445,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_69,Romania_73,0.21428571428571427,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_69,Romania_122,0.24206349206349206,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_71,Romania_61,0.027777777777777776,0.3333333333333333,1,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_71,Romania_92,0.16666666666666666,0.3333333333333333,2,within,0|0|0|1|NA|nan|NA,RO,RO
Romania_71,Romania_80,0.19047619047619047,0.3333333333333333,3,within,0|0|0|1|NA|nan|NA,RO,RO
