decision_id,option,status,token_status
United Kingdom_41,SECURITY,DISCUSSED,KNOWN
United Kingdom_46,SECURITY,DISCUSSED,KNOWN
United Kingdom_48,SECURITY,DISCUSSED,KNOWN
United Kingdom_53,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
United Kingdom_52,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
United Kingdom_51,NONE_VIOLATED,NONE_VIOLATED,KNOWN
United Kingdom_47,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
United Kingdom_49,NONE_VIOLATED,NONE_VIOLATED,KNOWN
United Kingdom_50,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
United Kingdom_54,NOT_DETERMINED,NOT_DETERMINED,KNOWN
United Kingdom_55,SECURITY,DISCUSSED,KNOWN
United Kingdom_59,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
United Kingdom_56,NONE_VIOLATED,NONE_VIOLATED,KNOWN
United Kingdom_61,NONE_VIOLATED,NONE_VIOLATED,KNOWN
United Kingdom_60,SECURITY,DISCUSSED,KNOWN
United Kingdom_57,SECURITY,DISCUSSED,KNOWN
United Kingdom_63,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
United Kingdom_62,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_2,SECURITY,DISCUSSED,KNOWN
Sweden_2,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_3,SECURITY,DISCUSSED,KNOWN
Sweden_3,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_4,SECURITY,DISCUSSED,KNOWN
Sweden_4,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_1,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_1,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Sweden_1,SECURITY,DISCUSSED,KNOWN
Sweden_1,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_5,SECURITY,DISCUSSED,KNOWN
Sweden_5,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_7,SECURITY,DISCUSSED,KNOWN
Sweden_6,SECURITY,DISCUSSED,KNOWN
Sweden_6,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_9,SECURITY,DISCUSSED,KNOWN
Sweden_10,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_10,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Sweden_10,DATA_MINIMISATION,DISCUSSED,KNOWN
Sweden_10,SECURITY,DISCUSSED,KNOWN
Sweden_11,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_12,SECURITY,DISCUSSED,KNOWN
Sweden_12,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_14,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_14,SECURITY,DISCUSSED,KNOWN
Sweden_15,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_18,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_18,DATA_MINIMISATION,DISCUSSED,KNOWN
Sweden_18,SECURITY,DISCUSSED,KNOWN
Sweden_13,SECURITY,DISCUSSED,KNOWN
Sweden_16,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_20,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_20,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_21,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_22,SECURITY,DISCUSSED,KNOWN
Sweden_22,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_23,SECURITY,DISCUSSED,KNOWN
Sweden_26,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_24,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_27,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_30,DATA_MINIMISATION,DISCUSSED,KNOWN
Sweden_30,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_31,STORAGE_LIMITATION,DISCUSSED,KNOWN
Sweden_31,SECURITY,DISCUSSED,KNOWN
Sweden_31,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_33,SECURITY,DISCUSSED,KNOWN
Sweden_29,LAWFULNESS_FAIRNESS_TRANSPARENCY,MIXED_CONTRADICTORY,KNOWN
Sweden_29,PURPOSE_LIMITATION,MIXED_CONTRADICTORY,KNOWN
Sweden_29,DATA_MINIMISATION,MIXED_CONTRADICTORY,KNOWN
Sweden_29,ACCURACY,MIXED_CONTRADICTORY,KNOWN
Sweden_29,STORAGE_LIMITATION,MIXED_CONTRADICTORY,KNOWN
Sweden_29,SECURITY,MIXED_CONTRADICTORY,KNOWN
Sweden_29,ACCOUNTABILITY,MIXED_CONTRADICTORY,KNOWN
Sweden_29,NONE_VIOLATED,MIXED_CONTRADICTORY,KNOWN
Sweden_29,NOT_DETERMINED,MIXED_CONTRADICTORY,KNOWN
Sweden_32,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_36,SECURITY,DISCUSSED,KNOWN
Sweden_34,SECURITY,DISCUSSED,KNOWN
Sweden_35,SECURITY,DISCUSSED,KNOWN
Sweden_35,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_37,SECURITY,DISCUSSED,KNOWN
Sweden_38,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_40,SECURITY,DISCUSSED,KNOWN
Sweden_41,SECURITY,DISCUSSED,KNOWN
Sweden_39,SECURITY,DISCUSSED,KNOWN
Sweden_44,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_42,SECURITY,DISCUSSED,KNOWN
Sweden_42,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_43,SECURITY,DISCUSSED,KNOWN
Sweden_46,NOT_DETERMINED,NOT_DETERMINED,KNOWN
Sweden_45,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_47,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_48,ACCOUNTABILITY,DISCUSSED,KNOWN
Sweden_49,SECURITY,DISCUSSED,KNOWN
Sweden_50,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_1,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_54,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_57,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Sweden_52,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Sweden_51,SECURITY,DISCUSSED,KNOWN
Sweden_53,SECURITY,DISCUSSED,KNOWN
Spain_3,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_2,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_4,SECURITY,DISCUSSED,KNOWN
Spain_6,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_5,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_7,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_8,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_9,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_10,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_12,NOT_DETERMINED,NOT_DETERMINED,KNOWN
Spain_11,SECURITY,DISCUSSED,KNOWN
Spain_15,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_13,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_16,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_14,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_17,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_18,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_19,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_20,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_21,NOT_DETERMINED,NOT_DETERMINED,KNOWN
Spain_22,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_23,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_25,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_24,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_26,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_27,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_28,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_30,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_32,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_29,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_31,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_33,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_35,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_34,SECURITY,DISCUSSED,KNOWN
Spain_36,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_38,SECURITY,DISCUSSED,KNOWN
Spain_40,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_41,SECURITY,DISCUSSED,KNOWN
Spain_37,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_42,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_43,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_45,INFORMATION_OBLIGATIONS,DISCUSSED,UNKNOWN
Spain_47,SECURITY,DISCUSSED,KNOWN
Spain_48,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_51,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_49,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_46,SECURITY,DISCUSSED,KNOWN
Spain_52,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_50,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_53,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_56,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_55,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_54,SECURITY,DISCUSSED,KNOWN
Spain_57,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_58,SECURITY,DISCUSSED,KNOWN
Spain_59,SECURITY,DISCUSSED,KNOWN
Spain_61,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_60,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_60,SECURITY,DISCUSSED,KNOWN
Spain_62,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_63,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_64,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_64,ACCURACY,DISCUSSED,KNOWN
Spain_65,SECURITY,DISCUSSED,KNOWN
Spain_66,SECURITY,DISCUSSED,KNOWN
Spain_67,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_67,SECURITY,DISCUSSED,KNOWN
Spain_69,ACCURACY,DISCUSSED,KNOWN
Spain_71,SECURITY,DISCUSSED,KNOWN
Spain_70,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_68,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_73,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_74,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_72,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_77,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_75,SECURITY,DISCUSSED,KNOWN
Spain_81,SECURITY,DISCUSSED,KNOWN
Spain_78,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_78,SECURITY,DISCUSSED,KNOWN
Spain_78,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_76,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_76,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Spain_82,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_82,SECURITY,DISCUSSED,KNOWN
Spain_80,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_80,SECURITY,DISCUSSED,KNOWN
Spain_80,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_83,SECURITY,DISCUSSED,KNOWN
Spain_85,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_84,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_87,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_86,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_88,SECURITY,DISCUSSED,KNOWN
Spain_91,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_93,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_89,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_90,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_94,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_95,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_92,SECURITY,DISCUSSED,KNOWN
Spain_92,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_96,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_98,SECURITY,DISCUSSED,KNOWN
Spain_99,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_100,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_97,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_97,SECURITY,DISCUSSED,KNOWN
Spain_97,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_103,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_102,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_101,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_107,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_105,SECURITY,DISCUSSED,KNOWN
Spain_105,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_106,SECURITY,DISCUSSED,KNOWN
Spain_104,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_108,SECURITY,DISCUSSED,KNOWN
Spain_110,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_111,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_109,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_112,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_116,SECURITY,DISCUSSED,KNOWN
Spain_117,SECURITY,DISCUSSED,KNOWN
Spain_115,SECURITY,DISCUSSED,KNOWN
Spain_114,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_119,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_113,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_113,SECURITY,DISCUSSED,KNOWN
Spain_113,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_118,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_121,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_120,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_122,SECURITY,DISCUSSED,KNOWN
Spain_124,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_126,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_125,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_127,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_123,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_130,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_129,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_128,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_133,SECURITY,DISCUSSED,KNOWN
Spain_131,SECURITY,DISCUSSED,KNOWN
Spain_132,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_134,SECURITY,DISCUSSED,KNOWN
Spain_134,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_137,INFORMATION_OBLIGATIONS,DISCUSSED,UNKNOWN
Spain_135,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_136,SECURITY,DISCUSSED,KNOWN
Spain_138,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_138,SECURITY,DISCUSSED,KNOWN
Spain_139,SECURITY,DISCUSSED,KNOWN
Spain_141,NOT_DETERMINED,NOT_DETERMINED,KNOWN
Spain_140,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_140,SECURITY,DISCUSSED,KNOWN
Spain_140,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_142,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_143,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_144,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_146,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_147,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_149,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_149,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Spain_151,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_150,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_150,SECURITY,DISCUSSED,KNOWN
Spain_150,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_152,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_152,SECURITY,DISCUSSED,KNOWN
Spain_154,SECURITY,DISCUSSED,KNOWN
Spain_153,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_153,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Spain_153,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_153,SECURITY,DISCUSSED,KNOWN
Spain_153,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_155,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_156,SECURITY,DISCUSSED,KNOWN
Spain_158,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_157,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_157,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Spain_157,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_157,SECURITY,DISCUSSED,KNOWN
Spain_157,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_160,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_159,SECURITY,DISCUSSED,KNOWN
Spain_162,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_161,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_164,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_165,STORAGE_LIMITATION,DISCUSSED,KNOWN
Spain_163,SECURITY,DISCUSSED,KNOWN
Spain_168,SECURITY,DISCUSSED,KNOWN
Spain_169,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_169,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Spain_166,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_166,ACCURACY,DISCUSSED,KNOWN
Spain_166,SECURITY,DISCUSSED,KNOWN
Spain_174,SECURITY,DISCUSSED,KNOWN
Spain_173,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_171,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_172,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_179,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_178,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_177,SECURITY,DISCUSSED,KNOWN
Spain_175,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_176,SECURITY,DISCUSSED,KNOWN
Spain_181,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_187,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_180,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_182,SECURITY,DISCUSSED,KNOWN
Spain_186,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_185,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_188,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_189,SECURITY,DISCUSSED,KNOWN
Spain_189,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_183,SECURITY,DISCUSSED,KNOWN
Spain_183,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_190,NONE_VIOLATED,NONE_VIOLATED,KNOWN
Spain_191,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_194,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_192,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_193,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_193,SECURITY,DISCUSSED,KNOWN
Spain_193,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_196,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_195,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_200,SECURITY,DISCUSSED,KNOWN
Spain_199,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_197,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_197,STORAGE_LIMITATION,DISCUSSED,KNOWN
Spain_198,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_198,SECURITY,DISCUSSED,KNOWN
Spain_198,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_202,NOT_DETERMINED,NOT_DETERMINED,KNOWN
Spain_201,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_201,SECURITY,DISCUSSED,KNOWN
Spain_203,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_206,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_205,SECURITY,DISCUSSED,KNOWN
Spain_204,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_208,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_207,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_207,PURPOSE_LIMITATION,DISCUSSED,KNOWN
Spain_207,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_207,SECURITY,DISCUSSED,KNOWN
Spain_207,ACCOUNTABILITY,DISCUSSED,KNOWN
Spain_209,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_210,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_212,SECURITY,DISCUSSED,KNOWN
Spain_211,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_211,SECURITY,DISCUSSED,KNOWN
Spain_214,SECURITY,DISCUSSED,KNOWN
Spain_215,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_219,NOT_DISCUSSED,NOT_DISCUSSED,UNKNOWN
Spain_216,DATA_MINIMISATION,DISCUSSED,KNOWN
Spain_217,LAWFULNESS_FAIRNESS_TRANSPARENCY,DISCUSSED,KNOWN
Spain_217,ACCURACY,DISCUSSED,KNOWN
Spain_217,ACCOUNTABILITY,DISCUSSED,KNOWN
