decision_id,country_code_clean,country_group,decision_date_parsed,decision_year,decision_quarter,days_since_gdpr,time_observed,time_observed_prob,ipw_time,country_weight,country_year_weight,fine_eur,fine_positive,fine_log1p,severity_measures_present,enforcement_severity_index,breach_case,breach_types_status,breach_types_conflict,special_data_status,special_data_conflict,special_data_article9,special_data_article10,special_data_neither,vulnerable_status,vulnerable_any,remedial_status,remedial_any,art33_notification_required,art33_submitted,art33_submission_timing,art33_delay_amount,art34_notified,art34_notification_required,initiation_channel,breach_cause,breach_type_cyber_attack,breach_type_human_error,breach_type_organizational_failure,breach_type_system_malfunction,breach_type_technical_failure,q46_vuln_CHILDREN,q46_vuln_ELDERLY,q46_vuln_PATIENTS,q46_vuln_EMPLOYEES,q46_vuln_FINANCIALLY_VULNERABLE,q47_remedial_IMMEDIATE_CESSATION,q47_remedial_SYSTEM_UPGRADES,q47_remedial_POLICY_CHANGES,q47_remedial_STAFF_TRAINING,q47_remedial_EXTERNAL_AUDIT,q47_remedial_DPO_APPOINTMENT,q47_remedial_COMPENSATION_TO_SUBJECTS
United Kingdom_44,GB,NON_EEA,2022-10-04 00:00:00+00:00,2022.0,Q4,1593.0,True,0.3514791586327218,2.845118908017389,1.85,1.7333333333333334,1350000.0,1,14.115616,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,1.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,EX_OFFICIO_DPA_INITIATIVE,NOT_APPLICABLE,,,,,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
United Kingdom_41,GB,NON_EEA,2021-07-05 00:00:00+00:00,2021.0,Q3,1137.0,True,0.6802720616304971,1.4700001020226658,1.85,0.8666666666666667,25000.0,1,10.126671,1,2,1,DISCUSSED,0,DISCUSSED,0,1.0,0.0,0.0,DISCUSSED,1.0,DISCUSSED,1.0,YES_REQUIRED,YES_SUBMITTED,YES_WITHIN_72H,NOT_APPLICABLE,PARTIALLY_NOTIFIED,YES_REQUIRED,BREACH_NOTIFICATION,INTERNAL_CAUSE,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
United Kingdom_59,GB,NON_EEA,2022-02-14 00:00:00+00:00,2022.0,Q1,1361.0,True,0.3514791586327218,2.845118908017389,1.85,1.7333333333333334,50000.0,1,10.819798,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,1.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
United Kingdom_60,GB,NON_EEA,2022-02-28 00:00:00+00:00,2022.0,Q1,1375.0,True,0.6802720616304971,1.4700001020226658,1.85,1.7333333333333334,98000.0,1,11.492733,1,2,1,DISCUSSED,0,DISCUSSED,0,1.0,1.0,0.0,DISCUSSED,1.0,DISCUSSED,1.0,YES_REQUIRED,YES_SUBMITTED,YES_WITHIN_72H,NOT_APPLICABLE,PARTIALLY_NOTIFIED,YES_REQUIRED,BREACH_NOTIFICATION,EXTERNAL_CAUSE,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
United Kingdom_57,GB,NON_EEA,2024-03-06 00:00:00+00:00,2024.0,Q1,2112.0,True,0.6802720616304971,1.4700001020226658,1.85,2.6,7500.0,1,8.922792,1,2,1,DISCUSSED,0,DISCUSSED,0,1.0,0.0,0.0,DISCUSSED,1.0,DISCUSSED,1.0,YES_REQUIRED,YES_SUBMITTED,YES_WITHIN_72H,NOT_APPLICABLE,YES_NOTIFIED,YES_REQUIRED,BREACH_NOTIFICATION,INTERNAL_CAUSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
United Kingdom_62,GB,NON_EEA,2021-09-13 00:00:00+00:00,2021.0,Q3,1207.0,True,0.3514791586327218,2.845118908017389,1.85,0.8666666666666667,200000.0,1,12.206078,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,NONE_MENTIONED,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_2,SE,EU,2020-12-02 00:00:00+00:00,2020.0,Q4,922.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.8666666666666667,4000000.0,1,15.201805,1,2,0,NOT_APPLICABLE,0,DISCUSSED,0,1.0,0.0,0.0,DISCUSSED,1.0,NONE_MENTIONED,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,EX_OFFICIO_DPA_INITIATIVE,NOT_APPLICABLE,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_3,SE,EU,2020-12-02 00:00:00+00:00,2020.0,Q4,922.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.8666666666666667,3500000.0,1,15.068274,1,2,0,NOT_APPLICABLE,0,DISCUSSED,0,1.0,0.0,0.0,DISCUSSED,1.0,NONE_MENTIONED,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,EX_OFFICIO_DPA_INITIATIVE,NOT_APPLICABLE,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_4,SE,EU,2020-12-02 00:00:00+00:00,2020.0,Q4,922.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.8666666666666667,2500000.0,1,14.731802,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,1.0,NONE_MENTIONED,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,EX_OFFICIO_DPA_INITIATIVE,NOT_APPLICABLE,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_1,SE,EU,2020-03-10 00:00:00+00:00,2020.0,Q1,655.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.8666666666666667,75000000.0,1,18.132999,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_7,SE,EU,2020-11-23 00:00:00+00:00,2020.0,Q4,913.0,True,0.905906646959892,1.1038665003241486,1.510204081632653,0.8666666666666667,4000000.0,1,15.201805,1,2,1,DISCUSSED,0,DISCUSSED,0,1.0,0.0,0.0,DISCUSSED,1.0,DISCUSSED,1.0,YES_REQUIRED,YES_SUBMITTED,NOT_MENTIONED,NOT_APPLICABLE,NOT_MENTIONED,NOT_MENTIONED,BREACH_NOTIFICATION,INTERNAL_CAUSE,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Sweden_9,SE,EU,2020-12-10 00:00:00+00:00,2020.0,Q4,930.0,True,0.905906646959892,1.1038665003241486,1.510204081632653,0.8666666666666667,550000.0,1,13.217675,1,2,1,DISCUSSED,0,DISCUSSED,0,1.0,0.0,0.0,NONE_MENTIONED,0.0,DISCUSSED,1.0,YES_REQUIRED,NO_NOT_SUBMITTED,NOT_APPLICABLE,NOT_APPLICABLE,NO_NOT_NOTIFIED,YES_REQUIRED,EX_OFFICIO_DPA_INITIATIVE,INTERNAL_CAUSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sweden_12,SE,EU,2023-01-19 00:00:00+00:00,2023.0,Q1,1700.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,0.52,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sweden_14,SE,EU,2024-12-11 00:00:00+00:00,2024.0,Q4,2392.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,2.6,200000.0,1,12.206078,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Sweden_15,SE,EU,2025-04-28 00:00:00+00:00,2025.0,Q2,2530.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,5.2,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sweden_18,SE,EU,2021-06-09 00:00:00+00:00,2021.0,Q2,1111.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,1.3,350000.0,1,12.765691,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,1.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_16,SE,EU,2024-12-19 00:00:00+00:00,2024.0,Q4,2400.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,2.6,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Sweden_20,SE,EU,2022-03-28 00:00:00+00:00,2022.0,Q1,1403.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.7428571428571429,7500000.0,1,15.830414,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,1.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,EX_OFFICIO_DPA_INITIATIVE,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sweden_22,SE,EU,2023-06-12 00:00:00+00:00,2023.0,Q2,1844.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.52,58000000.0,1,17.875954,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Sweden_23,SE,EU,2022-01-26 00:00:00+00:00,2022.0,Q1,1342.0,True,0.905906646959892,1.1038665003241486,1.510204081632653,0.7428571428571429,300000.0,1,12.611541,1,2,1,DISCUSSED,0,DISCUSSED,0,1.0,0.0,0.0,DISCUSSED,1.0,DISCUSSED,1.0,YES_REQUIRED,YES_SUBMITTED,YES_WITHIN_72H,NOT_APPLICABLE,NOT_MENTIONED,NOT_MENTIONED,BREACH_NOTIFICATION,INTERNAL_CAUSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_26,SE,EU,2021-03-31 00:00:00+00:00,2021.0,Q1,1041.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,1.3,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,NONE_MENTIONED,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_24,SE,EU,2023-06-26 00:00:00+00:00,2023.0,Q2,1858.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.52,13000000.0,1,16.38046,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,EX_OFFICIO_DPA_INITIATIVE,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Sweden_27,SE,EU,2021-01-22 00:00:00+00:00,2021.0,Q1,973.0,True,0.5546975125814145,1.8027843596165887,1.510204081632653,1.3,0.0,0,0.0,0,0,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,NONE_MENTIONED,0.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_30,SE,EU,2023-03-31 00:00:00+00:00,2023.0,Q1,1771.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,0.52,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Sweden_31,SE,EU,2021-03-23 00:00:00+00:00,2021.0,Q1,1033.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,1.3,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Sweden_33,SE,EU,2023-06-30 00:00:00+00:00,2023.0,Q2,1862.0,True,0.5546975125814145,1.8027843596165887,1.510204081632653,0.52,0.0,0,0.0,0,0,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sweden_36,SE,EU,2023-06-30 00:00:00+00:00,2023.0,Q2,1862.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.52,300000.0,1,12.611541,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Sweden_34,SE,EU,2023-06-30 00:00:00+00:00,2023.0,Q2,1862.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,0.52,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Sweden_35,SE,EU,2023-06-30 00:00:00+00:00,2023.0,Q2,1862.0,True,0.7103496409540511,1.407757451185486,1.510204081632653,0.52,12000000.0,1,16.300417,1,2,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,NONE_MENTIONED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
Sweden_37,SE,EU,2023-08-28 00:00:00+00:00,2023.0,Q3,1921.0,True,0.905906646959892,1.1038665003241486,1.510204081632653,0.52,35000000.0,1,17.370859,1,2,1,DISCUSSED,0,DISCUSSED,0,1.0,1.0,0.0,NONE_MENTIONED,0.0,DISCUSSED,1.0,YES_REQUIRED,NO_NOT_SUBMITTED,NOT_APPLICABLE,NOT_APPLICABLE,PARTIALLY_NOTIFIED,YES_REQUIRED,COMPLAINT,INTERNAL_CAUSE,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
Sweden_38,SE,EU,2022-10-10 00:00:00+00:00,2022.0,Q4,1599.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,0.7428571428571429,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,1.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Sweden_41,SE,EU,2022-03-29 00:00:00+00:00,2022.0,Q1,1404.0,True,0.4405763344311035,2.2697542329214193,1.510204081632653,0.7428571428571429,0.0,0,0.0,1,1,0,NOT_APPLICABLE,0,NOT_APPLICABLE,0,,,,DISCUSSED,0.0,DISCUSSED,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,COMPLAINT,NOT_APPLICABLE,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
